HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V
24870,5.331679333,13.223273,4.3,12.23,-14.86,10.12,0.411
24872,5.332957867,16.730837,4.37,-11.22,9.16,8.4,1.51
24875,5.333458333,24.423976,2.87,1.24,-7.71,9.64,NA
24883,5.334335467,13.544989,18.93,-20.2,-89.59,7.5,0.561
24888,5.334834733,21.15159,1.99,5.83,-8.91,9.17,0.443
24906,5.338415467,19.57823,6.05,5.98,-12.94,6.65,-0.026
24910,5.339140133,18.593377,0.7,-3.09,-5.8,9.1,1.728
24921,5.3401316,10.890382,5.22,-6.21,-25.58,7.42,0.155
24923,5.340395133,11.609818,18.26,50.64,-13.41,9.03,0.765
24933,5.342232467,5.663799,6.96,19.17,-11.51,8.7,0.498
24942,5.3432638,15.059314,5.84,1.09,-6.49,8.14,0.124
24945,5.343864533,20.82994,5.46,-15.27,-8.74,7.71,0.142
24958,5.345346933,15.636919,4.98,6.84,-6.44,8.24,0.306
24959,5.345419267,17.24295,3.72,-9.75,-4.8,7.8,0.065
24971,5.3481178,9.724651,12.36,-1.23,34.73,6.62,0.155
24977,5.349059667,19.814347,5.22,-3.8,-9.04,6.2,1.229
24989,5.350903,4.478059,5.53,3.9,-0.1,8.4,-0.015
24993,5.351752,12.430888,6.1,-7.04,-13.44,8.38,1.089
24994,5.3526404,24.221706,4.31,20.01,-27.51,10.87,0.642
24998,5.353323667,11.109357,9.04,-16.17,-52.65,7.46,0.371
25004,5.3537148,7.35538,1.57,1.61,-0.09,9.75,2.735
25011,5.355363,4.011948,2.62,-1.62,-12.18,6.49,-0.089
25013,5.3560036,14.943373,4.84,17.48,-18.21,9.6,0.376
25018,5.3565932,15.814989,4.94,1.77,6.47,10.15,0.615
25033,5.360809667,10.327105,9.37,7.63,-12.92,9.23,0.751
25034,5.360861667,15.84707,17.48,-31.09,-46.38,7.71,0.481
25035,5.361086533,18.906781,1.41,-2.71,-14.32,7.71,0.943
25037,5.361243933,12.668312,7.39,5.67,-29.35,7.95,0.351
25041,5.362100067,8.428556,4.43,-2.2,-2.97,5.78,-0.114
25051,5.363596667,23.283517,6.84,28.1,-15.24,10.04,0.609
25054,5.364271,4.242971,3.64,-1.46,-3.24,10.61,0.205
25068,5.366271733,22.953778,7.03,7.51,-8.99,8.86,1.349
25070,5.366982933,22.168718,6.9,3.74,-45.21,10.53,0.668
25072,5.368206733,3.571631,4.03,10.96,-1.48,7.42,1.62
25073,5.368326933,7.089633,12.64,-37.72,2.1,7.73,0.438
25077,5.3689316,8.005156,5.76,7.35,-10.03,7.89,0.187
25082,5.369780133,5.395305,18.46,49.12,-50.64,7.01,0.516
25086,5.370715733,19.834219,6.66,8.21,-6.62,8.58,0.342
25111,5.376245667,16.803954,3.02,1.74,-1.27,8.29,0.303
25123,5.377699067,9.229292,4.53,-5.55,4.05,8.56,1.694
25127,5.378533667,13.229082,20.54,15.31,-45.45,9.15,0.706
25134,5.379296533,19.011564,3.83,5.05,-9.01,7.59,1.073
25139,5.3798246,3.824824,6.22,8.66,-32.95,9.09,0.506
25142,5.3805556,3.544452,3.39,-2,1.8,4.99,-0.096
25145,5.380843267,3.552219,3.34,2.24,-0.65,7.17,-0.111
25151,5.382462467,14.361105,2.89,-2.19,-17.28,7.66,1.13
25154,5.3832112,18.898628,3.51,-3.18,-5.68,9.26,0.888
25155,5.383224933,11.417507,1.4,0.25,-6.63,8.95,1.442
25181,5.3866862,7.056284,4.65,-1.14,-0.8,8.39,0.956
25185,5.387512333,7.685036,4.93,5.17,-7.95,8.88,0.401
25195,5.3907042,16.981491,19.97,6.43,-152.28,8.11,0.606
25201,5.391667,16.042474,1.28,3.67,-3.39,8.28,0.154
25204,5.391845867,18.600691,2.72,5.93,-9.68,7.27,1.671
25205,5.391962667,5.323086,13.32,-30.42,16.63,6.34,0.123
25207,5.39215,16.040494,3.17,1.42,-5.7,7.27,0.125
25209,5.392907267,5.821793,7.54,41.18,-51.45,8.1,0.445
25216,5.393807067,16.699298,7.32,-27.5,-21.87,6.09,0.141
25220,5.393994733,17.324119,69.76,253.35,-4.66,7.93,1.104
25228,5.395515267,12.775775,4.89,3.22,-8.67,8.47,0.106
25230,5.3960352,20.579257,5.21,-2.4,-11.2,8.68,0.47
25245,5.3983006,11.083591,11.5,-15.51,3.81,7.56,0.504
25248,5.3991548,17.63619,3.25,-4.36,-9.18,10.02,0.518
25250,5.399187333,19.99925,7.25,22.86,-48.95,8.4,0.588
25266,5.4035572,22.137912,1.66,26.28,-14.45,10.59,0.756
25268,5.404352533,20.140013,2.69,23.57,-40.14,8.38,1.267
25274,5.405323667,22.305634,10.18,-29.1,-10.19,8.8,0.525
25278,5.407073133,17.383534,68.19,250.4,-7.42,5,0.544
25286,5.409199467,9.170894,10.26,-39.63,10.49,8.52,0.432
25287,5.4096518,15.975274,2.19,-8.49,-4.32,8.53,0.122
25294,5.411346667,8.502327,3.92,2.2,-10.85,8.81,1.031
25297,5.411523467,11.529365,5.6,-46.2,-116.6,7.19,1.077
25306,5.413336667,24.106346,2.57,6.91,-32.64,8.99,1.592
25309,5.4135126,23.587271,6.98,4.41,-25.69,9.62,0.634
25312,5.414075467,22.972069,6.59,30.45,-22.08,9.44,0.506
25323,5.416634067,11.127216,4.74,4.05,-36.62,8.06,1.099
25326,5.416913333,9.981052,4.09,-5.85,-3.77,8.18,1.61
25336,5.418850867,6.349702,13.42,-8.75,-13.28,1.64,-0.224
25337,5.4195488,20.583727,1.76,-0.5,-3.26,6.75,0.221
25372,5.427657733,16.63601,0.86,-11.44,5.79,8.45,1.895
25375,5.428346533,9.228531,1.45,-11.29,-20.81,8.18,1.587
25385,5.431021533,21.132512,0.61,3.07,-17.22,8.77,0.145
25390,5.431635267,21.785918,1.62,0.56,-3.15,8.72,1.394
25392,5.431765933,15.453864,2.56,1.02,-4.71,7.53,0.011
25402,5.434079733,15.671781,4.14,0.98,-6.49,7.54,0.009
25409,5.4348286,22.825995,0.91,-15.38,-27.8,10.09,0.538
25410,5.434922933,16.700161,4.98,0.35,-5.07,6.23,-0.084
25413,5.4352026,22.821765,2.19,-17.95,-24.61,10.27,0.557
25419,5.437230133,16.698295,10.4,19.46,-28.06,9.42,0.56
25433,5.439601933,8.999975,5.64,-20.74,-6.66,7.71,0.044
25435,5.439740667,3.856596,15.96,51.23,36.89,7.65,0.473
25445,5.4422704,8.255326,1.48,-4.25,-1.47,8.45,0.083
25446,5.4424774,17.7576,1.91,5.58,-13.64,9.72,0.401
25453,5.4441194,6.868658,10.68,9.64,-32.53,6.41,-0.023
25467,5.446069733,4.056126,1.7,-3.02,-6.92,8.69,0.114
25470,5.446749533,13.582189,2.4,3.7,-5.31,7.53,-0.028
25477,5.44841,3.614673,2.24,0.27,-0.13,7.2,-0.141
25481,5.449778867,8.078045,3.75,13.58,3.64,8.03,0.999
25483,5.449998533,7.170285,10.94,8.53,-32.79,7.03,0.141
25493,5.452306333,3.855547,3.08,0.04,-0.75,6.74,-0.154
25498,5.452790933,24.21217,5.29,-4.35,-9.86,9.26,0.397
25499,5.4528038,17.962216,4.88,7.88,-21.06,5.4,-0.09
25502,5.4538596,15.25763,7.07,-5.49,-10.08,6.18,0.083
25507,5.454390067,5.019174,3.17,0.68,-3.82,9.83,0.024
25510,5.4548794,19.995984,5.94,-3.49,-9.56,9.45,0.408
25513,5.456039933,14.028979,3.28,-2.45,-6.55,8.33,0.178
25514,5.456259533,17.269591,8,6.28,-18.86,9.1,0.401
25523,5.458340667,18.845588,21.24,56.36,-346.11,9.58,0.92
25525,5.458352667,5.595221,4.62,7.3,-2.75,8.13,0.108
25534,5.460273333,19.303765,1.81,10.56,-6.98,10.04,0.284
25538,5.460566933,4.835237,3.66,14.68,-21.4,8.69,1.082
25539,5.4605792,21.936965,4.69,1.75,-6.96,4.88,-0.14
25550,5.462192067,24.332475,4.66,28.24,-36.35,9.36,0.74
25554,5.4625376,10.778429,6.7,17.85,-6.02,10.36,0.579
25555,5.462669,15.874052,5.77,4.39,-21.26,5.52,0.015
25561,5.4632784,15.065767,5.48,6.69,-16.86,8.59,0.094
25572,5.465391133,23.293059,7.65,-2,-47.03,8.24,0.7
25577,5.466416333,12.911681,4.28,4.97,-17.71,8.16,0.053
25578,5.466708533,9.643928,115.04,-194.06,-759.52,12.48,1.653
25583,5.467114067,17.23913,4.63,16.53,-46.15,5.77,1.634
25586,5.468328733,22.93046,17.69,-119.41,-81.74,8.67,0.689
25589,5.469234267,16.439017,16.44,-36.18,-53.96,6.85,0.666
25591,5.469346533,3.62316,3.46,1.34,-0.96,9.46,0.168
25609,5.4711228,12.252126,1.81,-4.7,-3.68,9.1,0.094
25613,5.4720378,21.443623,7.1,8.25,-24.79,8.67,0.486
25618,5.472846667,18.101673,6.09,-66.82,-63.5,9.35,0.612
25621,5.473807067,22.742547,5.63,-0.46,-35.67,7.21,1.155
25629,5.474808,16.253263,5.18,19.44,-1.67,9.59,0.295
25638,5.476326067,13.678979,10.13,10.32,-15.07,6.35,0.168
25640,5.476693333,4.949728,3.11,-7.18,0.31,8.63,0.206
25652,5.479941933,23.957988,9.06,-20.58,-40.26,8.88,0.616
25656,5.480480867,6.009291,6.49,-6.39,5.83,8.03,0.172
25657,5.4805838,16.426636,4.53,7.14,-13.93,7.63,0.057
25662,5.481008133,12.550823,34.55,81.49,-218.4,6.71,0.582
25666,5.481720067,9.443546,10.16,14.15,-11.07,8.08,0.672
25668,5.482782933,20.441822,2.82,12.87,-28.67,7.26,1.4
25671,5.4832402,13.14851,3.52,-16.3,-40.91,8.05,1.073
25677,5.483923733,10.249279,17.9,122.04,-79.77,10.98,1.629
25678,5.484111067,14.744021,5.67,21.08,-45.34,10.26,0.681
25687,5.485546333,24.21518,2.09,-2.88,-3.43,9.52,0.797
25689,5.4856642,11.870195,3.25,1.13,3.18,9.85,0.97
25694,5.487666067,21.315895,11.17,9.43,-27.09,8.15,0.602
25698,5.488163867,10.135971,6.37,24.57,-17.58,8.74,1.195
25702,5.4886508,18.365703,5.06,-12.93,-3.69,6.74,0.12
25716,5.490838333,15.577293,57.5,-82.74,-126.92,10.55,1.5
25717,5.490907467,13.427551,13.56,-16.11,-8.18,8.19,0.463
25725,5.4934406,5.227212,4.98,-2.53,-1.28,8.21,0.013
25726,5.493528133,20.050798,5.96,-4.5,-8.69,10.52,0.403
25742,5.4965274,12.270631,2.75,-2.83,-4.68,7.03,-0.088
25745,5.497160333,18.416195,4.99,4.11,-38.77,7.64,0.101
25747,5.4975578,18.430744,3.52,11.51,-13.78,8.15,0.8
25761,5.5008956,23.758747,5.3,1.01,-4.41,8.12,1.097
25767,5.502433333,6.959373,6.5,-3.98,-20.92,8.93,0.256
25777,5.504183533,20.551593,4.4,-8.85,-17.75,7.05,-0.026
25779,5.5042764,22.540258,3.21,-0.74,-7.72,7.77,1.755
25785,5.505534267,4.204795,5.68,17.38,-25.34,6.21,1.28
25790,5.507268133,15.360449,9.47,-13.48,-38.58,5.93,0.103
25806,5.512041,22.462255,8.26,42.87,-20.54,6.29,1.18
25809,5.512521867,21.515349,1.4,-4.32,-5.16,10.33,0.731
25812,5.5129542,13.815187,1.01,0.65,-9.35,9.22,0.259
25813,5.513069933,5.948139,11.3,6.57,-32.45,4.2,-0.143
25814,5.5131744,8.398879,12.7,-16.1,55.69,8.05,0.628
25823,5.5142838,7.09112,2.41,4.1,-13.13,9.98,0.385
25825,5.514361067,6.778481,4.48,0.65,-7.28,8.21,0.306
25826,5.514380133,10.254383,1.02,3.25,-1.39,7.47,-0.08
25831,5.514819,5.692822,1.97,-1.17,0.4,10.18,0.278
25834,5.515577333,19.78807,3.08,-24.42,-63.65,9.39,0.567
25844,5.5171028,12.096764,4.06,-0.8,-1.78,7.59,-0.099
25846,5.517563933,6.460636,8.29,-28.96,-35.11,9.94,0.545
25848,5.5178854,23.20966,9.61,7.5,-38.97,9.17,0.649
25851,5.5182034,23.217803,2.81,-4.93,-7.27,10.45,0.541
25860,5.520493867,15.773451,18.66,-43.48,-373.23,8.64,0.669
25866,5.522240667,7.128608,4.43,-0.44,-3.88,10.18,0.122
25867,5.5223204,19.023552,2.61,2.98,-15.71,8.86,1.066
25873,5.5232072,12.556091,28,172.35,-136.2,8.4,0.814
25886,5.5265912,14.928902,2.19,4.36,-6.13,6.69,-0.061
25888,5.526692467,17.31859,3.89,3.39,-10.58,8.57,0.404
25890,5.526818,17.114692,7.48,-27.96,-78,9.37,0.698
25893,5.527551933,18.24411,2.4,2.9,-38.61,6.77,1.592
25896,5.528065333,9.22599,2.08,-0.16,-4.08,7.45,0.079
25904,5.528868533,8.466548,2.23,0.82,8.6,8.56,1.668
25908,5.5295114,19.551203,2.6,-11.07,-2.85,8.72,0.235
25909,5.529804467,5.081424,3.24,11.67,8.76,8.5,1.792
25917,5.531278,11.204168,2.43,3.34,-12.13,8.52,1.3
25936,5.5350054,21.05731,1.26,7.29,-14.37,9.81,0.42
25938,5.53539,6.047023,2.96,5.28,-2.92,8.69,0.087
25945,5.536875267,18.594234,1.7,-0.34,-4.51,4.32,2.06
25950,5.537261667,17.058128,2.92,-4.23,-10.85,5.5,-0.004
25953,5.5374048,9.820807,78.3,-177.94,-219.44,11.55,1.637
25959,5.5383512,17.743645,5.42,7.4,-37.7,7.99,0.476
25965,5.539453333,19.122437,8.16,-14.78,-64.02,7.49,0.501
25966,5.539695133,14.875156,15.48,96.22,-169.91,10.81,1.109
25972,5.542431467,9.669679,2.42,1.51,-2.35,8.43,-0.001
25975,5.543249067,15.958177,9.61,6.39,-3.19,10.45,0.542
26015,5.551486933,23.142298,4.77,3.09,-18.98,7.91,1.301
26018,5.5519258,20.035561,21.71,-71,-296.53,8.81,0.9
26025,5.552498333,5.277053,5.81,-17.65,-11.55,8.69,0.348
26027,5.552542733,15.943719,14.25,31.64,-140.83,8.19,0.549
26028,5.5530094,11.202274,2.94,-8.39,-6.97,8.27,0.851
26032,5.5538184,7.153453,3.49,0.1,-4.3,7.89,2.45
26044,5.555438,8.538491,3.18,-0.25,-0.19,7.7,1.726
26064,5.558786067,18.540231,1.74,0.15,0.01,5.67,-0.022
26072,5.5607884,20.474216,4.08,2.92,-7.47,6.19,-0.034
26093,5.565078867,14.305578,6.35,-1.96,-5.74,5.6,-0.118
26100,5.566664133,15.584546,17.44,-50.85,-28.43,7.32,0.58
26101,5.5669198,14.490061,4.58,-10.24,-17.13,8.48,1.079
26126,5.5713258,3.766895,9.45,-29.35,-15.82,5.32,0.051
26129,5.571554,11.988899,14.13,-21.72,15.16,9.1,0.661
26132,5.572173,4.82508,4.55,-0.64,1.11,8.53,-0.058
26136,5.573251667,5.419755,3.75,1.3,-3.67,8.26,0.059
26138,5.573495067,3.561382,2.36,2.75,-7.1,8.71,0.101
26151,5.575235867,14.003297,1.77,-1.89,-8.21,8.59,-0.1
26157,5.5764384,17.140369,9.49,-39.41,-72.02,9.01,0.751
26159,5.5768314,21.622263,11.13,15.65,-14.71,8.73,0.491
26161,5.577339533,6.12687,10.43,8.78,-32.61,7.73,0.251
26163,5.5777368,7.563511,3.9,6.89,-1.3,9.77,0.295
26166,5.5787106,5.660882,1.12,-0.96,6.34,6.71,-0.137
26170,5.579363333,6.553787,4.82,-2.02,-3.33,7.74,1.15
26176,5.580343667,9.489579,3.31,-1.24,-2.49,4.39,-0.157
26183,5.5818042,18.122631,8.9,26.8,-24.57,9.15,0.551
26187,5.582218733,22.568598,3.44,-11.57,-17.28,8.51,1.11
26201,5.584324933,24.290769,6.42,6.59,-12.33,6.82,1.04
26202,5.584633733,15.639034,3.39,-9.29,-12.5,7.52,-0.01
26207,5.585632533,9.934158,3.09,-1.03,-1.86,3.39,-0.16
26211,5.585990867,5.462214,0.51,-0.28,1.49,8.31,0.098
26212,5.586887667,9.613263,2.35,-0.36,-2.52,6.72,-0.133
26214,5.586948267,18.571039,4.32,-6.37,7.37,9.31,0.391
26215,5.587011,10.240093,2.23,1.45,-3.76,5.6,0.149
26223,5.587961467,8.70074,3.81,-3.63,-9.45,7.21,1.411
26229,5.5886154,19.752907,6.12,10.19,-34.91,8.07,0.304
26231,5.589013933,13.284402,13.34,48.14,-60.88,8,0.496
26238,5.5899836,6.764791,5.52,-7.33,2.81,8.47,0.28
26239,5.590372333,10.517631,2.92,2.75,-7.31,8.31,0.063
26240,5.590530067,22.438062,5.78,24.66,-26.83,8.35,0.577
26248,5.590869467,24.039589,5.44,14.98,-20.22,5.37,-0.092
26250,5.5910618,21.294343,5.3,-1.09,-22.12,9.24,0.568
26252,5.591446733,5.824212,4.57,9.96,-3.53,9.02,0.467
26255,5.591786067,4.841008,2.82,-5.17,-5.03,8.89,-0.001
26256,5.591847133,7.272542,6.21,1.86,-27.67,9.2,0.561
26259,5.5921618,7.388493,6.35,-7.64,-4.78,9.45,0.412
26272,5.594590733,21.403257,0.28,-5.6,-7.91,7.56,0.133
26282,5.596232133,18.762274,6.47,-29.72,16.22,9.61,0.644
26287,5.597625067,5.028807,5.28,-7.03,-45.76,7.97,0.519
26294,5.599514867,9.531723,2.48,2.57,0.09,8.65,-0.037
26298,5.600719667,19.54941,0.27,-3.66,-9.28,7.16,0.08
26306,5.602368467,12.436407,5.11,1.62,-21.08,7.16,1.039
26313,5.604027067,6.646176,5.57,-3.8,-6.29,9.46,0.426
26328,5.607328533,21.993108,15.35,-44.21,-84.81,6.88,0.501
26335,5.608608533,11.327866,87.9,-2.56,-57.6,8.78,1.415
26341,5.609296533,12.100732,2.34,0.09,-6.5,7.68,0.944
26356,5.6125264,11.835686,2.78,1.45,-5.53,8.26,-0.028
26359,5.6136808,15.618403,4.7,7.23,10.04,7.72,1.043
26366,5.615107733,9.290673,28.1,96.84,-304.18,4.09,0.951
26377,5.6167478,12.474857,3.95,3.25,-12.52,8.45,0.225
26381,5.617357333,20.730788,30.08,-79.75,-419.96,7.68,0.667
26382,5.6177044,17.040324,18.56,42.9,-34.86,5.53,0.237
26386,5.617884,11.035005,3.97,52.25,-16.18,5.97,1.592
26387,5.617973867,20.359449,8.71,-4.52,-11.69,9.3,0.487
26411,5.6212074,19.010492,1.32,-7.6,-16.95,9.39,0.366
26414,5.6220306,8.951875,3.76,-0.59,-2.28,6.11,-0.17
26418,5.6226764,7.668903,9.13,3.18,-16.38,8.17,0.265
26421,5.622990267,3.539528,2.24,6.14,-7.33,9.55,0.004
26435,5.625835333,16.556598,3.05,5.48,-19.85,8.74,0.086
26438,5.626225867,19.779505,4.77,-1.51,-8.83,8.86,0.12
26441,5.626828,23.138858,0.26,0.68,-7.01,8.74,0.052
26444,5.626967933,6.112006,21.01,93.4,-89.05,7.64,0.578
26447,5.6271344,15.244623,6.43,-3.91,-14.66,7.44,1.043
26449,5.627276733,23.147453,2.35,-0.74,-5.06,9.05,0.127
26451,5.627412733,21.142549,7.82,2.39,-18.04,2.97,-0.148
26475,5.631476333,15.915894,7.87,15.77,9.82,8.31,0.541
26480,5.6321076,7.248739,8.66,-5.83,-9.64,9.09,0.499
26484,5.632905067,22.465215,0.84,-9.05,-4.64,8.99,0.165
26487,5.6336442,7.54142,5.86,11.39,-14.74,5.87,-0.061
26492,5.634826533,6.534516,0.26,-2.14,-1.1,10.9,0.127
26513,5.637835733,4.933959,1.64,-3.82,-6.9,7.93,0.182
26518,5.639371067,8.48731,6.36,-1.12,-6.33,6.72,1.184
26520,5.639902333,18.136213,5.41,3.94,-39,9.33,0.6
26522,5.640635733,4.245335,0.66,-5.33,0.58,9.94,0.264
26539,5.6441152,20.035054,5.43,0.23,-30.14,9.34,0.653
26555,5.646616133,8.038314,9.42,-14.47,-3.12,8.57,0.235
26568,5.648813467,20.030543,6.56,-12.35,-37.73,9.3,0.597
26573,5.649322733,5.463855,3.87,4.91,-4.98,9.79,0.377
26575,5.649938867,4.13866,1.46,0.11,-7.73,8.16,1.66
26590,5.652092,14.556759,4.92,-11.19,-1.53,7.54,0.031
26594,5.6530962,4.121467,2.01,0.76,0.07,4.5,-0.098
26596,5.6531654,9.920554,9.02,3.41,-25.08,10.09,0.532
26599,5.654118533,23.32336,0.88,-0.78,-6.54,7.52,1.924
26604,5.654775467,10.259854,17.29,1.98,-28.94,8.25,0.694
26609,5.6566346,11.834921,3.37,-3.99,-4.9,8.82,0.477
26615,5.657485067,3.416444,8.49,-17.85,-28.03,9.13,0.473
26616,5.65753,21.762929,4.94,2.87,-32.09,6.42,0.066
26617,5.657621,3.950742,8.32,255.83,-243.74,10.35,0.64
26618,5.657647667,11.502946,1.43,21.07,-15.46,7.92,1.558
26625,5.659042733,12.003876,10.66,19.2,-43.85,7.78,0.399
26627,5.659596267,9.848471,2.74,1.45,-15.61,7.24,1.228
26631,5.6600348,6.882484,5.49,-3.53,-4.66,8.43,0.306
26639,5.662272133,7.315847,4.44,-1.96,-0.69,9.5,0.175
26644,5.6625668,4.434587,5.59,3,-0.58,8,-0.04
26646,5.663103733,10.33917,12.16,-7.33,-29.46,8.62,0.463
26647,5.663295133,14.799191,2.22,-1.07,-1.25,8.14,1.692
26651,5.664303867,24.225465,18.64,-3.06,40.18,7.12,0.398
26655,5.665188267,13.022735,6.5,-1.17,-5.69,7.09,0.128
26664,5.667147133,6.060579,23.32,54.7,-245.76,8.67,0.827
26669,5.6679504,11.175594,1.24,0.71,-5.22,8.92,0.092
26676,5.669370467,12.178103,14.3,271.77,-70.44,10.2,0.65
26677,5.6693274,19.680334,2.67,-1.91,-0.72,7.63,0.088
26678,5.669592467,5.664975,4.18,0.9,-6.17,7.84,1.36
26680,5.669922933,10.252689,10.54,-8.49,-28.52,7.92,0.407
26684,5.6705646,21.285993,1.35,-14.36,-10.18,8.57,0.401
26689,5.6715626,16.39282,17.82,56.67,-162.29,7.36,0.524
26690,5.671711,15.350331,8.18,13.96,-28.28,8.33,0.448
26692,5.6719046,15.350079,2.13,8.61,-30.9,6.98,0.318
26696,5.6735792,21.295017,0.45,-4.37,-1.94,11.27,0.506
26705,5.675282467,5.008137,8.8,-1.84,25.72,9.33,0.473
26719,5.678360733,6.933133,6.77,8.84,-1.33,10.78,0.48
26729,5.679542867,9.265445,13.68,-53.23,-70.03,7.96,0.652
26734,5.680081733,17.196026,1.75,0.92,-1.41,8.9,0.163
26748,5.683250933,16.044397,1.72,0.52,-20.42,8.85,1.196
26761,5.684849333,24.350258,17.34,-11.24,17.63,7.6,0.519
26767,5.686033067,4.239929,6.01,26.09,-10.78,8.81,0.399
26770,5.686581067,20.062524,0.85,-2.08,-3.07,8.11,1.73
26777,5.6882552,16.534148,4.36,5.42,-14.54,4.84,-0.125
26786,5.6896118,17.52218,0.76,-1.55,-4.51,6.97,1.803
26792,5.690520533,9.198347,2.62,0.98,-1.86,7.48,-0.14
26795,5.6907746,3.778039,6.93,34.52,6.16,6.82,1.12
26798,5.691380733,13.148287,1.86,-0.64,-5.19,9.22,0.194
26807,5.6928866,15.213699,26.51,74.64,-199.6,7.67,0.692
26826,5.695594867,19.35709,1.37,-4.01,-3.43,8.17,0.232
26828,5.696319733,22.870352,12.32,194.34,-125.43,7.92,0.495
26835,5.698226133,4.988185,5.26,-0.78,-12.1,7.67,0.252
26836,5.698545067,23.326228,4.64,11.02,-18.3,6.57,-0.051
26839,5.699214733,24.318539,2.38,1.57,-2.37,7.75,0.111
26844,5.699685133,15.337223,46.51,78.74,-44.01,10.72,1.689
26853,5.701107067,22.660325,9.08,-0.36,-25.09,6.35,1.194
26857,5.702574133,12.489337,172.78,1999.05,-1570.64,11.56,1.675
26861,5.702937067,13.591858,1.36,-5.05,-3.85,8.75,0.063
26864,5.703647133,7.401999,19.31,-330.36,-360.59,10.83,1.04
26867,5.7040258,8.373538,5.85,-13.03,-16.32,7.96,1.062
26879,5.706750067,18.687347,8.44,22.9,-36.99,8.06,0.471
26880,5.7068384,20.612613,7.19,-2.83,-21.38,7.94,0.129
26886,5.7079932,18.987631,6.13,8.49,-21.53,7.31,1.34
26887,5.708354333,10.538458,3.89,7.77,-16.99,7.28,0.216
26898,5.710242533,3.681858,4.64,7.92,-15.25,9.09,0.467
26912,5.7135226,21.389143,3.49,0.71,-0.78,8.57,1.284
26913,5.713569333,17.389445,3.85,8.58,-22.39,8.19,1.112
26914,5.713568933,4.852398,6.46,-0.97,-0.25,9.6,0.17
26916,5.713788733,19.847495,2.46,-1.54,-13.64,9.48,0.579
26922,5.714281133,5.603261,6.63,-1.78,-6.53,8.97,0.241
26925,5.714909067,18.980361,8.4,-6.74,-11.71,6.66,-0.015
26928,5.715644733,5.23579,4.13,-0.73,-8.04,8.15,0.037
26930,5.716132333,14.178501,8.98,-46.14,-8.25,6.72,1.095
26936,5.716402733,5.49813,12.5,-14.66,-8.31,9.59,0.457
26944,5.7172254,22.675675,1.36,-7.25,-6.03,8.3,-0.05
26951,5.718839933,20.072898,7.24,8.33,-34.08,9.86,0.466
26954,5.719797467,8.162837,6.83,4.39,-5.46,9.85,0.147
26964,5.722084067,23.204372,2.97,6.41,-15.78,6.23,-0.071
26967,5.722780333,21.415967,3.4,11.42,-29.85,8.35,0.084
26971,5.72331,5.358637,2.98,-1.92,-7.28,6.73,-0.034
26980,5.7249128,16.698344,3.59,-5.2,-6.26,8.18,0.092
26982,5.725141867,18.14537,1.57,-2.86,-1.29,8.8,0.073
26984,5.725654067,8.758423,4.65,11.5,5.11,8.05,0.26
26986,5.725895533,4.504831,7.47,8.26,-26.52,9.17,0.409
26991,5.726687733,12.995633,0.95,-11.31,-7.52,8.29,0.149
26992,5.7268186,6.888496,2.25,-4.99,-7.4,7.22,-0.06
26994,5.727067733,10.01953,3.34,4.19,-16.86,8.45,0.136
27004,5.728396933,4.004256,7.86,-0.45,-2.2,7.89,0.326
27009,5.7293234,9.914567,2.73,-9.2,-6.13,8.92,1.061
27020,5.730859133,11.405722,7.08,15.83,14.27,7.42,1.09
27022,5.731354667,14.693847,4.74,-3.5,-6.41,9.19,0.136
27029,5.733196467,6.915197,5.26,0.68,0.47,8.12,-0.039
27034,5.733955867,7.428077,0.99,8.07,-2.36,8.89,1.376
27036,5.7342478,6.515623,3.71,5.35,-13.26,7.41,1.06
27076,5.7418312,4.339179,8.45,-19.41,-8.12,7.17,0.193
27078,5.74204,15.063503,3.55,0.37,-24.74,7.12,0.792
27091,5.7448432,12.415317,5.42,13.55,-26.14,6.95,0.938
27093,5.745403667,3.831411,6.44,-8.41,-6.36,7.64,0.002
27096,5.745710067,14.575962,3.73,0.42,-23.41,8.23,1.062
27098,5.746054467,21.943722,1.76,-1.83,-3.86,9.03,0.585
27106,5.748123733,16.086088,6.29,1.19,-10.37,6.99,0.048
27111,5.749108067,9.242081,44.67,38.91,-703.76,11.35,0.699
27115,5.750139867,6.350412,2.84,-7.32,-6.58,7.17,-0.07
27116,5.750357867,12.888332,9.38,-19.76,-13.51,6.47,0.234
27118,5.750497733,4.008111,19.79,-11,-34.02,6.09,0.32
27119,5.750878067,13.57636,3.15,0.93,-3.22,8.26,0.881
27120,5.751003533,21.477817,1.21,8.14,-6.13,9.4,0.683
27125,5.752184467,12.173358,3.73,1.66,-3.33,8.87,0.339
27129,5.753200467,18.704361,0.36,-2.22,-3.18,6.67,1.583
27135,5.753812867,24.420127,1.12,3.46,-5.97,8.22,2.1
27146,5.754758533,13.70846,2.28,3.07,-2.6,8.78,0.145
27150,5.7559208,23.393271,1.65,-10.61,-5.81,9.14,0.261
27151,5.755935667,4.848898,3.77,3.06,-6.47,8.33,0.133
27153,5.756275467,12.789326,5.89,4.02,-10.17,7.46,0.77
27157,5.757073133,6.297877,2.51,14.27,1.68,7.18,0.092
27159,5.757178467,24.079253,3.45,-3.86,-0.36,10.07,0.276
27181,5.7609472,20.695037,3.72,-1.12,-6.52,6.87,3.101
